id;cond_c;target_no;condA;condB;judgment;list
huatpa83vvamuuckd4qvprh5r3;c3;t8;canonical;cleft;6;7
i0oeds923dcnas6hup9j8actk2;c1;t7;canonical;cleft;-34;3
i0oeds923dcnas6hup9j8actk2;c3;t12;canonical;cleft;-45;3
i0oeds923dcnas6hup9j8actk2;c1;t10;canonical;cleft;9;3
i0oeds923dcnas6hup9j8actk2;c3;t3;canonical;cleft;18;3
imtgt8l7iffn5uq0rivl5m0026;c3;t12;canonical;cleft;-33;3
imtgt8l7iffn5uq0rivl5m0026;c3;t3;canonical;cleft;48;3
imtgt8l7iffn5uq0rivl5m0026;c1;t7;canonical;cleft;45;3
imtgt8l7iffn5uq0rivl5m0026;c1;t10;canonical;cleft;48;3
jjtuu0hmrhmpeveul9akvdjmb4;c3;t6;canonical;cleft;63;1
jjtuu0hmrhmpeveul9akvdjmb4;c1;t11;canonical;cleft;-70;1
jjtuu0hmrhmpeveul9akvdjmb4;c1;t16;canonical;cleft;-68;1
jjtuu0hmrhmpeveul9akvdjmb4;c3;t9;canonical;cleft;55;1
m5pfhsacu1vnhnrg0j03v6rmd6;c3;t1;canonical;cleft;100;5
m5pfhsacu1vnhnrg0j03v6rmd6;c3;t2;canonical;cleft;-90;5
m5pfhsacu1vnhnrg0j03v6rmd6;c1;t4;canonical;cleft;28;5
m5pfhsacu1vnhnrg0j03v6rmd6;c1;t5;canonical;cleft;30;5
nlaj8eappepjt1kv9b50h9rd36;c1;t16;canonical;cleft;0;1
nlaj8eappepjt1kv9b50h9rd36;c3;t6;canonical;cleft;-42;1
nlaj8eappepjt1kv9b50h9rd36;c1;t11;canonical;cleft;-67;1
nlaj8eappepjt1kv9b50h9rd36;c3;t9;canonical;cleft;53;1
o9pfpno197vntuqohiu38g9c71;c1;t15;canonical;cleft;18;8
o9pfpno197vntuqohiu38g9c71;c3;t13;canonical;cleft;-43;8
o9pfpno197vntuqohiu38g9c71;c1;t8;canonical;cleft;-34;8
o9pfpno197vntuqohiu38g9c71;c3;t14;canonical;cleft;-32;8
ph5vfk827nm2q4csdfaqctn0b0;c1;t10;canonical;cleft;0;3
ph5vfk827nm2q4csdfaqctn0b0;c1;t7;canonical;cleft;-65;3
ph5vfk827nm2q4csdfaqctn0b0;c3;t12;canonical;cleft;-54;3
ph5vfk827nm2q4csdfaqctn0b0;c3;t3;canonical;cleft;71;3
plri9c3jmjfn41263mceg22r44;c1;t14;canonical;cleft;29;7
plri9c3jmjfn41263mceg22r44;c3;t8;canonical;cleft;37;7
plri9c3jmjfn41263mceg22r44;c3;t15;canonical;cleft;59;7
plri9c3jmjfn41263mceg22r44;c1;t13;canonical;cleft;-54;7
ql0uk41sl8iqhtq5nalv0ucr71;c1;t8;canonical;cleft;0;8
ql0uk41sl8iqhtq5nalv0ucr71;c1;t15;canonical;cleft;13;8
ql0uk41sl8iqhtq5nalv0ucr71;c3;t13;canonical;cleft;77;8
ql0uk41sl8iqhtq5nalv0ucr71;c3;t14;canonical;cleft;40;8
qt6drrbrsuq859ugfcsqtdb8q1;c1;t9;canonical;cleft;45;2
qt6drrbrsuq859ugfcsqtdb8q1;c1;t6;canonical;cleft;-64;2
qt6drrbrsuq859ugfcsqtdb8q1;c3;t11;canonical;cleft;-57;2
qt6drrbrsuq859ugfcsqtdb8q1;c3;t16;canonical;cleft;-65;2
sjjcrko59crndm7b4j2gem89h1;c3;t14;canonical;cleft;46;8
sjjcrko59crndm7b4j2gem89h1;c3;t13;canonical;cleft;73;8
sjjcrko59crndm7b4j2gem89h1;c1;t15;canonical;cleft;20;8
sjjcrko59crndm7b4j2gem89h1;c1;t8;canonical;cleft;-17;8
sncjoa64ok7vovm86ojncce0p4;c3;t12;canonical;cleft;62;3
sncjoa64ok7vovm86ojncce0p4;c1;t10;canonical;cleft;54;3
sncjoa64ok7vovm86ojncce0p4;c3;t3;canonical;cleft;53;3
sncjoa64ok7vovm86ojncce0p4;c1;t7;canonical;cleft;75;3
sshvtg9u6batiqf9g5hf9f1c67;c1;t14;canonical;cleft;-100;7
sshvtg9u6batiqf9g5hf9f1c67;c1;t13;canonical;cleft;-100;7
sshvtg9u6batiqf9g5hf9f1c67;c3;t8;canonical;cleft;-100;7
sshvtg9u6batiqf9g5hf9f1c67;c3;t15;canonical;cleft;0;7
