"id";"cond_c";"target_no";"condA";"condB";"judgment";"list"
"77ki8hcq1cudqno30dlgt2usu0";"f";"7";"dm";"no_dm";-100;1
"77ki8hcq1cudqno30dlgt2usu0";"f";"3";"front";"unfront";98;1
"77ki8hcq1cudqno30dlgt2usu0";"c3";"t6";"cleft";"canonical";91;1
"77ki8hcq1cudqno30dlgt2usu0";"f";"4";"unfront";"front";52;1
"77ki8hcq1cudqno30dlgt2usu0";"control";"2";"definite";"pro";-100;1
"77ki8hcq1cudqno30dlgt2usu0";"f";"2";"front";"unfront";-100;1
"77ki8hcq1cudqno30dlgt2usu0";"f";"1";"unfront";"front";100;1
"7vhabetcrh2bh87tq5q71gtk47";"c1";"t11";"cleft";"canonical";-34;1
"7vhabetcrh2bh87tq5q71gtk47";"control";"3";"pro";"definite";29;1
"7vhabetcrh2bh87tq5q71gtk47";"c1";"t16";"cleft";"canonical";-37;1
"7vhabetcrh2bh87tq5q71gtk47";"control";"4";"definite";"pro";-60;1
"7vhabetcrh2bh87tq5q71gtk47";"f";"8";"no_dm";"dm";74;1
"7vhabetcrh2bh87tq5q71gtk47";"f";"6";"dm";"no_dm";17;1
"7vhabetcrh2bh87tq5q71gtk47";"f";"4";"front";"unfront";36;1
"7vhabetcrh2bh87tq5q71gtk47";"f";"1";"front";"unfront";42;1
"7vhabetcrh2bh87tq5q71gtk47";"control";"2";"pro";"definite";35;1
"7vhabetcrh2bh87tq5q71gtk47";"control";"1";"pro";"definite";-61;1
"7vhabetcrh2bh87tq5q71gtk47";"f";"7";"no_dm";"dm";47;1
"7vhabetcrh2bh87tq5q71gtk47";"f";"5";"dm";"no_dm";-17;1
"7vhabetcrh2bh87tq5q71gtk47";"c3";"t9";"canonical";"cleft";29;1
"7vhabetcrh2bh87tq5q71gtk47";"f";"3";"front";"unfront";71;1
"7vhabetcrh2bh87tq5q71gtk47";"c3";"t6";"canonical";"cleft";23;1
"7vhabetcrh2bh87tq5q71gtk47";"f";"2";"unfront";"front";-41;1
"b7k32k3hnp8csikrhmrmo8rn86";"f";"2";"unfront";"front";71;1
"b7k32k3hnp8csikrhmrmo8rn86";"f";"8";"dm";"no_dm";-93;1
"b7k32k3hnp8csikrhmrmo8rn86";"control";"3";"pro";"definite";90;1
"b7k32k3hnp8csikrhmrmo8rn86";"f";"5";"dm";"no_dm";-94;1
"b7k32k3hnp8csikrhmrmo8rn86";"control";"2";"definite";"pro";-94;1
"b7k32k3hnp8csikrhmrmo8rn86";"f";"4";"unfront";"front";69;1
"b7k32k3hnp8csikrhmrmo8rn86";"c1";"t16";"cleft";"canonical";-39;1
"b7k32k3hnp8csikrhmrmo8rn86";"f";"6";"no_dm";"dm";74;1
"b7k32k3hnp8csikrhmrmo8rn86";"control";"4";"definite";"pro";-76;1
"b7k32k3hnp8csikrhmrmo8rn86";"f";"3";"front";"unfront";57;1
"b7k32k3hnp8csikrhmrmo8rn86";"c3";"t6";"canonical";"cleft";-60;1
"b7k32k3hnp8csikrhmrmo8rn86";"f";"7";"no_dm";"dm";64;1
"b7k32k3hnp8csikrhmrmo8rn86";"f";"1";"front";"unfront";-73;1
"b7k32k3hnp8csikrhmrmo8rn86";"c1";"t11";"canonical";"cleft";-90;1
"b7k32k3hnp8csikrhmrmo8rn86";"control";"1";"definite";"pro";-89;1
"b7k32k3hnp8csikrhmrmo8rn86";"c3";"t9";"canonical";"cleft";-92;1
"vhnucem3l1p3qt6m4p18fin6r2";"f";"6";"dm";"no_dm";-85;1
"vhnucem3l1p3qt6m4p18fin6r2";"control";"2";"definite";"pro";86;1
"vhnucem3l1p3qt6m4p18fin6r2";"f";"3";"unfront";"front";-27;1
"vhnucem3l1p3qt6m4p18fin6r2";"f";"5";"no_dm";"dm";38;1
"vhnucem3l1p3qt6m4p18fin6r2";"f";"8";"no_dm";"dm";75;1
"vhnucem3l1p3qt6m4p18fin6r2";"f";"1";"unfront";"front";-79;1
"vhnucem3l1p3qt6m4p18fin6r2";"control";"3";"definite";"pro";69;1
"vhnucem3l1p3qt6m4p18fin6r2";"c3";"t6";"cleft";"canonical";45;1
"vhnucem3l1p3qt6m4p18fin6r2";"f";"2";"unfront";"front";-90;1
"vhnucem3l1p3qt6m4p18fin6r2";"f";"4";"unfront";"front";-87;1
"vhnucem3l1p3qt6m4p18fin6r2";"control";"1";"pro";"definite";-78;1
"vhnucem3l1p3qt6m4p18fin6r2";"c3";"t9";"canonical";"cleft";39;1
"vhnucem3l1p3qt6m4p18fin6r2";"f";"7";"no_dm";"dm";77;1
"vhnucem3l1p3qt6m4p18fin6r2";"c1";"t11";"canonical";"cleft";-39;1
"vhnucem3l1p3qt6m4p18fin6r2";"control";"4";"definite";"pro";76;1
"vhnucem3l1p3qt6m4p18fin6r2";"c1";"t16";"cleft";"canonical";0;1
"p4ru0s9ktubd1q3k2qm65i3po3";"f";"7";"dm";"no_dm";-34;2
"p4ru0s9ktubd1q3k2qm65i3po3";"f";"6";"no_dm";"dm";35;2
"p4ru0s9ktubd1q3k2qm65i3po3";"f";"8";"no_dm";"dm";61;2
"p4ru0s9ktubd1q3k2qm65i3po3";"control";"3";"definite";"pro";0;2
"p4ru0s9ktubd1q3k2qm65i3po3";"f";"4";"unfront";"front";-68;2
"p4ru0s9ktubd1q3k2qm65i3po3";"control";"4";"pro";"definite";78;2
"p4ru0s9ktubd1q3k2qm65i3po3";"f";"2";"front";"unfront";61;2
"p4ru0s9ktubd1q3k2qm65i3po3";"c3";"t16";"canonical";"cleft";-78;2
"p4ru0s9ktubd1q3k2qm65i3po3";"f";"1";"front";"unfront";81;2
"p4ru0s9ktubd1q3k2qm65i3po3";"f";"5";"dm";"no_dm";-88;2
"p4ru0s9ktubd1q3k2qm65i3po3";"c1";"t6";"cleft";"canonical";85;2
"p4ru0s9ktubd1q3k2qm65i3po3";"control";"2";"pro";"definite";-100;2
"p4ru0s9ktubd1q3k2qm65i3po3";"f";"3";"front";"unfront";0;2
"p4ru0s9ktubd1q3k2qm65i3po3";"c3";"t11";"canonical";"cleft";-81;2
"p4ru0s9ktubd1q3k2qm65i3po3";"control";"1";"definite";"pro";96;2
"p4ru0s9ktubd1q3k2qm65i3po3";"c1";"t9";"cleft";"canonical";-1;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"f";"8";"dm";"no_dm";-100;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"control";"4";"definite";"pro";-100;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"c3";"t16";"canonical";"cleft";98;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"control";"2";"pro";"definite";-100;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"control";"1";"pro";"definite";-100;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"f";"4";"unfront";"front";-29;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"c3";"t11";"canonical";"cleft";91;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"c1";"t6";"canonical";"cleft";75;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"f";"3";"unfront";"front";0;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"f";"1";"unfront";"front";89;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"f";"7";"no_dm";"dm";100;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"control";"3";"definite";"pro";-98;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"c1";"t9";"cleft";"canonical";-32;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"f";"2";"front";"unfront";-61;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"f";"5";"no_dm";"dm";77;2
"saf8sjpkr0hgoj8u9ke9umdjq1";"f";"6";"no_dm";"dm";100;2
"87ln2lgivqe2pmkl3v5acvqo34";"control";"3";"pro";"definite";74;3
"87ln2lgivqe2pmkl3v5acvqo34";"f";"5";"no_dm";"dm";86;3
"87ln2lgivqe2pmkl3v5acvqo34";"control";"4";"pro";"definite";-80;3
"87ln2lgivqe2pmkl3v5acvqo34";"c3";"t3";"cleft";"canonical";30;3
"87ln2lgivqe2pmkl3v5acvqo34";"f";"4";"front";"unfront";74;3
"87ln2lgivqe2pmkl3v5acvqo34";"c3";"t12";"canonical";"cleft";43;3
"87ln2lgivqe2pmkl3v5acvqo34";"f";"7";"no_dm";"dm";23;3
"87ln2lgivqe2pmkl3v5acvqo34";"control";"2";"pro";"definite";-100;3
"87ln2lgivqe2pmkl3v5acvqo34";"c1";"t7";"cleft";"canonical";-42;3
"87ln2lgivqe2pmkl3v5acvqo34";"f";"8";"no_dm";"dm";76;3
"87ln2lgivqe2pmkl3v5acvqo34";"f";"6";"dm";"no_dm";-64;3
"87ln2lgivqe2pmkl3v5acvqo34";"control";"1";"definite";"pro";-100;3
"87ln2lgivqe2pmkl3v5acvqo34";"f";"2";"front";"unfront";-61;3
"87ln2lgivqe2pmkl3v5acvqo34";"c1";"t10";"canonical";"cleft";-66;3
"87ln2lgivqe2pmkl3v5acvqo34";"f";"3";"front";"unfront";0;3
"87ln2lgivqe2pmkl3v5acvqo34";"f";"1";"unfront";"front";10;3
"d5j1tho85vbchdimr0h71ooli1";"c1";"t7";"cleft";"canonical";-29;3
"d5j1tho85vbchdimr0h71ooli1";"f";"8";"dm";"no_dm";-70;3
"d5j1tho85vbchdimr0h71ooli1";"c3";"t3";"canonical";"cleft";-29;3
"d5j1tho85vbchdimr0h71ooli1";"f";"3";"unfront";"front";-54;3
"d5j1tho85vbchdimr0h71ooli1";"f";"2";"unfront";"front";46;3
"d5j1tho85vbchdimr0h71ooli1";"f";"1";"front";"unfront";-37;3
"d5j1tho85vbchdimr0h71ooli1";"c3";"t12";"cleft";"canonical";33;3
"d5j1tho85vbchdimr0h71ooli1";"c1";"t10";"canonical";"cleft";18;3
"d5j1tho85vbchdimr0h71ooli1";"f";"4";"unfront";"front";-63;3
"d5j1tho85vbchdimr0h71ooli1";"f";"5";"dm";"no_dm";-54;3
"d5j1tho85vbchdimr0h71ooli1";"control";"4";"definite";"pro";61;3
"d5j1tho85vbchdimr0h71ooli1";"f";"6";"no_dm";"dm";26;3
"d5j1tho85vbchdimr0h71ooli1";"control";"3";"pro";"definite";38;3
"d5j1tho85vbchdimr0h71ooli1";"f";"7";"no_dm";"dm";46;3
"d5j1tho85vbchdimr0h71ooli1";"control";"2";"pro";"definite";-69;3
"d5j1tho85vbchdimr0h71ooli1";"control";"1";"definite";"pro";61;3
"jjbpv28ljiis2rc2nt1pbfn582";"f";"2";"front";"unfront";-72;3
"jjbpv28ljiis2rc2nt1pbfn582";"c3";"t12";"cleft";"canonical";-70;3
"jjbpv28ljiis2rc2nt1pbfn582";"control";"1";"pro";"definite";-65;3
"jjbpv28ljiis2rc2nt1pbfn582";"c1";"t7";"canonical";"cleft";-72;3
"jjbpv28ljiis2rc2nt1pbfn582";"control";"2";"definite";"pro";-91;3
"jjbpv28ljiis2rc2nt1pbfn582";"f";"3";"front";"unfront";52;3
"jjbpv28ljiis2rc2nt1pbfn582";"f";"6";"dm";"no_dm";-80;3
"jjbpv28ljiis2rc2nt1pbfn582";"f";"4";"front";"unfront";88;3
"jjbpv28ljiis2rc2nt1pbfn582";"f";"5";"dm";"no_dm";-76;3
"jjbpv28ljiis2rc2nt1pbfn582";"control";"3";"definite";"pro";-89;3
"jjbpv28ljiis2rc2nt1pbfn582";"control";"4";"pro";"definite";-67;3
"jjbpv28ljiis2rc2nt1pbfn582";"c3";"t3";"canonical";"cleft";71;3
"jjbpv28ljiis2rc2nt1pbfn582";"f";"1";"unfront";"front";-81;3
"jjbpv28ljiis2rc2nt1pbfn582";"f";"7";"dm";"no_dm";-79;3
"jjbpv28ljiis2rc2nt1pbfn582";"f";"8";"no_dm";"dm";79;3
"jjbpv28ljiis2rc2nt1pbfn582";"c1";"t10";"cleft";"canonical";88;3
"0bm9n0jfmvc9t2sru5ru5bg1b0";"control";"2";"definite";"pro";64;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"control";"1";"definite";"pro";85;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"control";"4";"pro";"definite";100;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"f";"2";"unfront";"front";-100;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"c3";"t10";"canonical";"cleft";100;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"c1";"t12";"canonical";"cleft";-44;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"control";"3";"definite";"pro";100;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"f";"8";"no_dm";"dm";100;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"f";"3";"unfront";"front";0;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"f";"7";"dm";"no_dm";-100;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"f";"1";"front";"unfront";96;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"c1";"t3";"cleft";"canonical";-95;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"f";"5";"no_dm";"dm";100;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"f";"4";"unfront";"front";100;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"c3";"t7";"cleft";"canonical";100;4
"0bm9n0jfmvc9t2sru5ru5bg1b0";"f";"6";"no_dm";"dm";100;4
"3h27epa5vi68fmd403qnu4skf7";"c1";"t12";"cleft";"canonical";2;4
"3h27epa5vi68fmd403qnu4skf7";"f";"3";"unfront";"front";-84;4
"3h27epa5vi68fmd403qnu4skf7";"c1";"t3";"canonical";"cleft";-72;4
"3h27epa5vi68fmd403qnu4skf7";"f";"4";"unfront";"front";-94;4
"3h27epa5vi68fmd403qnu4skf7";"f";"2";"unfront";"front";100;4
"3h27epa5vi68fmd403qnu4skf7";"c3";"t10";"cleft";"canonical";47;4
"3h27epa5vi68fmd403qnu4skf7";"f";"6";"no_dm";"dm";66;4
"3h27epa5vi68fmd403qnu4skf7";"control";"3";"pro";"definite";-69;4
"3h27epa5vi68fmd403qnu4skf7";"f";"8";"no_dm";"dm";82;4
"3h27epa5vi68fmd403qnu4skf7";"control";"2";"definite";"pro";-100;4
"3h27epa5vi68fmd403qnu4skf7";"f";"7";"dm";"no_dm";-81;4
"3h27epa5vi68fmd403qnu4skf7";"control";"1";"pro";"definite";-67;4
"3h27epa5vi68fmd403qnu4skf7";"f";"5";"dm";"no_dm";62;4
"3h27epa5vi68fmd403qnu4skf7";"control";"4";"pro";"definite";-64;4
"3h27epa5vi68fmd403qnu4skf7";"f";"1";"unfront";"front";-71;4
"3h27epa5vi68fmd403qnu4skf7";"c3";"t7";"cleft";"canonical";63;4
"3ibfohph77b2o076abmrg0lft6";"f";"8";"dm";"no_dm";-100;4
"3ibfohph77b2o076abmrg0lft6";"c1";"t12";"canonical";"cleft";-27;4
"3ibfohph77b2o076abmrg0lft6";"control";"3";"pro";"definite";95;4
"3ibfohph77b2o076abmrg0lft6";"f";"2";"front";"unfront";0;4
"3ibfohph77b2o076abmrg0lft6";"control";"4";"pro";"definite";100;4
"3ibfohph77b2o076abmrg0lft6";"f";"3";"front";"unfront";93;4
"3ibfohph77b2o076abmrg0lft6";"control";"2";"definite";"pro";-100;4
"3ibfohph77b2o076abmrg0lft6";"f";"7";"no_dm";"dm";91;4
"3ibfohph77b2o076abmrg0lft6";"control";"1";"pro";"definite";100;4
"3ibfohph77b2o076abmrg0lft6";"c1";"t3";"cleft";"canonical";-93;4
"3ibfohph77b2o076abmrg0lft6";"f";"6";"dm";"no_dm";-97;4
"3ibfohph77b2o076abmrg0lft6";"f";"1";"front";"unfront";-91;4
"3ibfohph77b2o076abmrg0lft6";"f";"5";"dm";"no_dm";-91;4
"3ibfohph77b2o076abmrg0lft6";"c3";"t10";"cleft";"canonical";-93;4
"3ibfohph77b2o076abmrg0lft6";"c3";"t7";"canonical";"cleft";-95;4
"3ibfohph77b2o076abmrg0lft6";"f";"4";"front";"unfront";98;4
"76ali6550106pmjrbq10jauti2";"f";"6";"dm";"no_dm";-40;4
"76ali6550106pmjrbq10jauti2";"f";"1";"unfront";"front";-60;4
"76ali6550106pmjrbq10jauti2";"f";"8";"no_dm";"dm";93;4
"76ali6550106pmjrbq10jauti2";"c1";"t3";"canonical";"cleft";-31;4
"76ali6550106pmjrbq10jauti2";"control";"4";"pro";"definite";42;4
"76ali6550106pmjrbq10jauti2";"f";"4";"unfront";"front";-71;4
"76ali6550106pmjrbq10jauti2";"f";"5";"no_dm";"dm";100;4
"76ali6550106pmjrbq10jauti2";"f";"2";"unfront";"front";-52;4
"76ali6550106pmjrbq10jauti2";"c1";"t12";"canonical";"cleft";-66;4
"76ali6550106pmjrbq10jauti2";"f";"7";"dm";"no_dm";-83;4
"76ali6550106pmjrbq10jauti2";"f";"3";"front";"unfront";57;4
"76ali6550106pmjrbq10jauti2";"c3";"t7";"cleft";"canonical";75;4
"76ali6550106pmjrbq10jauti2";"c3";"t10";"cleft";"canonical";42;4
"76ali6550106pmjrbq10jauti2";"control";"1";"definite";"pro";-100;4
"76ali6550106pmjrbq10jauti2";"control";"3";"definite";"pro";70;4
"76ali6550106pmjrbq10jauti2";"control";"2";"pro";"definite";90;4
"7kjpagt7p6ptq8abfbktrhocb7";"f";"7";"no_dm";"dm";42;4
"7kjpagt7p6ptq8abfbktrhocb7";"f";"6";"dm";"no_dm";-23;4
"7kjpagt7p6ptq8abfbktrhocb7";"c3";"t7";"canonical";"cleft";-39;4
"7kjpagt7p6ptq8abfbktrhocb7";"f";"5";"dm";"no_dm";-70;4
"7kjpagt7p6ptq8abfbktrhocb7";"f";"4";"unfront";"front";-25;4
"7kjpagt7p6ptq8abfbktrhocb7";"f";"8";"dm";"no_dm";-53;4
"7kjpagt7p6ptq8abfbktrhocb7";"control";"2";"definite";"pro";-46;4
"7kjpagt7p6ptq8abfbktrhocb7";"control";"1";"definite";"pro";25;4
"7kjpagt7p6ptq8abfbktrhocb7";"f";"2";"front";"unfront";69;4
"7kjpagt7p6ptq8abfbktrhocb7";"c1";"t12";"canonical";"cleft";51;4
"7kjpagt7p6ptq8abfbktrhocb7";"control";"4";"definite";"pro";73;4
"7kjpagt7p6ptq8abfbktrhocb7";"f";"1";"front";"unfront";63;4
"7kjpagt7p6ptq8abfbktrhocb7";"c1";"t3";"canonical";"cleft";-72;4
"7kjpagt7p6ptq8abfbktrhocb7";"c3";"t10";"cleft";"canonical";-78;4
"7kjpagt7p6ptq8abfbktrhocb7";"f";"3";"unfront";"front";-46;4
"7kjpagt7p6ptq8abfbktrhocb7";"control";"3";"pro";"definite";100;4
"ogcev5jtgql5kjiqu9kil0bsk4";"control";"1";"pro";"definite";-100;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"3";"front";"unfront";73;4
"ogcev5jtgql5kjiqu9kil0bsk4";"control";"4";"definite";"pro";-83;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"1";"unfront";"front";37;4
"ogcev5jtgql5kjiqu9kil0bsk4";"control";"3";"definite";"pro";-40;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"4";"front";"unfront";100;4
"ogcev5jtgql5kjiqu9kil0bsk4";"c1";"t3";"cleft";"canonical";-52;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"2";"front";"unfront";100;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"7";"no_dm";"dm";-100;4
"ogcev5jtgql5kjiqu9kil0bsk4";"c1";"t12";"canonical";"cleft";-53;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"5";"dm";"no_dm";59;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"6";"dm";"no_dm";62;4
"ogcev5jtgql5kjiqu9kil0bsk4";"c3";"t7";"cleft";"canonical";59;4
"ogcev5jtgql5kjiqu9kil0bsk4";"f";"8";"no_dm";"dm";53;4
"ogcev5jtgql5kjiqu9kil0bsk4";"control";"2";"pro";"definite";-66;4
"ogcev5jtgql5kjiqu9kil0bsk4";"c3";"t10";"canonical";"cleft";44;4
"j8uprko32dr130jj995j6im9r1";"f";"7";"dm";"no_dm";94;5
"j8uprko32dr130jj995j6im9r1";"f";"8";"dm";"no_dm";-96;5
"j8uprko32dr130jj995j6im9r1";"f";"2";"unfront";"front";-99;5
"j8uprko32dr130jj995j6im9r1";"control";"3";"definite";"pro";-100;5
"j8uprko32dr130jj995j6im9r1";"c3";"t1";"canonical";"cleft";91;5
"j8uprko32dr130jj995j6im9r1";"f";"3";"unfront";"front";0;5
"j8uprko32dr130jj995j6im9r1";"c3";"t2";"cleft";"canonical";98;5
"j8uprko32dr130jj995j6im9r1";"f";"4";"front";"unfront";0;5
"j8uprko32dr130jj995j6im9r1";"f";"6";"no_dm";"dm";89;5
"j8uprko32dr130jj995j6im9r1";"control";"4";"pro";"definite";0;5
"j8uprko32dr130jj995j6im9r1";"c1";"t4";"cleft";"canonical";99;5
"j8uprko32dr130jj995j6im9r1";"control";"1";"pro";"definite";-88;5
"j8uprko32dr130jj995j6im9r1";"control";"2";"definite";"pro";-97;5
"j8uprko32dr130jj995j6im9r1";"f";"5";"no_dm";"dm";95;5
"j8uprko32dr130jj995j6im9r1";"f";"1";"front";"unfront";98;5
"j8uprko32dr130jj995j6im9r1";"c1";"t5";"cleft";"canonical";99;5
"7hpplls9qb0h35o1a1eaipf2r5";"f";"4";"front";"unfront";100;6
"7hpplls9qb0h35o1a1eaipf2r5";"control";"2";"definite";"pro";100;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"2";"unfront";"front";-100;6
"7hpplls9qb0h35o1a1eaipf2r5";"c3";"t4";"cleft";"canonical";51;6
"7hpplls9qb0h35o1a1eaipf2r5";"control";"3";"pro";"definite";58;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"3";"front";"unfront";91;6
"7hpplls9qb0h35o1a1eaipf2r5";"c3";"t5";"canonical";"cleft";51;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"6";"no_dm";"dm";100;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"7";"no_dm";"dm";100;6
"7hpplls9qb0h35o1a1eaipf2r5";"control";"1";"pro";"definite";-62;6
"7hpplls9qb0h35o1a1eaipf2r5";"control";"4";"pro";"definite";100;6
"7hpplls9qb0h35o1a1eaipf2r5";"c1";"t2";"canonical";"cleft";-43;6
"7hpplls9qb0h35o1a1eaipf2r5";"c1";"t1";"canonical";"cleft";-51;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"1";"front";"unfront";45;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"8";"dm";"no_dm";-60;6
"7hpplls9qb0h35o1a1eaipf2r5";"f";"5";"no_dm";"dm";96;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"8";"no_dm";"dm";100;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"c1";"t1";"cleft";"canonical";-100;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"control";"4";"pro";"definite";-100;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"c3";"t4";"canonical";"cleft";41;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"control";"3";"pro";"definite";62;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"control";"2";"definite";"pro";-100;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"2";"front";"unfront";-65;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"4";"unfront";"front";-53;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"7";"no_dm";"dm";27;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"c3";"t5";"cleft";"canonical";92;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"1";"front";"unfront";52;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"6";"no_dm";"dm";-17;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"control";"1";"pro";"definite";-70;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"5";"no_dm";"dm";100;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"3";"front";"unfront";37;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"c1";"t2";"canonical";"cleft";-30;6
"hj98jir8ukoq7quihgachvlfk4";"control";"3";"definite";"pro";-79;6
