"id";"cond_c";"target_no";"condA";"condB";"judgment";"list"
"a4i2aocevsoplcevv0negmsd06";"f";"4";"front";"unfront";-57;4
"a4i2aocevsoplcevv0negmsd06";"control";"1";"definite";"pro";-73;4
"a4i2aocevsoplcevv0negmsd06";"f";"1";"unfront";"front";0;4
"a4i2aocevsoplcevv0negmsd06";"f";"3";"front";"unfront";70;4
"a4i2aocevsoplcevv0negmsd06";"f";"7";"no_dm";"dm";84;4
"a4i2aocevsoplcevv0negmsd06";"control";"2";"definite";"pro";-92;4
"a4i2aocevsoplcevv0negmsd06";"f";"8";"dm";"no_dm";-31;4
"cimu2g5remtp6rt5ti46m526c0";"f";"1";"front";"unfront";100;4
"cimu2g5remtp6rt5ti46m526c0";"f";"3";"unfront";"front";67;4
"cimu2g5remtp6rt5ti46m526c0";"control";"4";"definite";"pro";100;4
"cimu2g5remtp6rt5ti46m526c0";"f";"6";"no_dm";"dm";100;4
"cimu2g5remtp6rt5ti46m526c0";"f";"5";"no_dm";"dm";57;4
"cimu2g5remtp6rt5ti46m526c0";"control";"1";"definite";"pro";-100;4
"cimu2g5remtp6rt5ti46m526c0";"control";"2";"definite";"pro";-100;4
"cimu2g5remtp6rt5ti46m526c0";"f";"7";"no_dm";"dm";87;4
"cimu2g5remtp6rt5ti46m526c0";"f";"8";"no_dm";"dm";89;4
"cimu2g5remtp6rt5ti46m526c0";"control";"3";"definite";"pro";98;4
"cimu2g5remtp6rt5ti46m526c0";"f";"4";"front";"unfront";0;4
"cimu2g5remtp6rt5ti46m526c0";"f";"2";"front";"unfront";21;4
"ngtui20l3oqn80rg0tdubb2qc5";"control";"4";"definite";"pro";100;4
"ngtui20l3oqn80rg0tdubb2qc5";"control";"2";"definite";"pro";-32;4
"ngtui20l3oqn80rg0tdubb2qc5";"f";"3";"front";"unfront";-58;4
"ngtui20l3oqn80rg0tdubb2qc5";"f";"5";"no_dm";"dm";53;4
"ngtui20l3oqn80rg0tdubb2qc5";"f";"6";"dm";"no_dm";-79;4
"ngtui20l3oqn80rg0tdubb2qc5";"f";"1";"unfront";"front";4;4
"ngtui20l3oqn80rg0tdubb2qc5";"f";"7";"no_dm";"dm";18;4
"ngtui20l3oqn80rg0tdubb2qc5";"f";"8";"dm";"no_dm";8;4
"ngtui20l3oqn80rg0tdubb2qc5";"f";"2";"unfront";"front";17;4
"ngtui20l3oqn80rg0tdubb2qc5";"f";"4";"unfront";"front";-26;4
"ngtui20l3oqn80rg0tdubb2qc5";"control";"1";"definite";"pro";-60;4
"ngtui20l3oqn80rg0tdubb2qc5";"control";"3";"definite";"pro";51;4
"4f23jld96963hhd5clq97gc2s3";"f";"6";"dm";"no_dm";100;5
"4f23jld96963hhd5clq97gc2s3";"control";"3";"definite";"pro";0;5
"4f23jld96963hhd5clq97gc2s3";"f";"7";"no_dm";"dm";-100;5
"4f23jld96963hhd5clq97gc2s3";"f";"2";"front";"unfront";100;5
"4f23jld96963hhd5clq97gc2s3";"control";"1";"definite";"pro";-100;5
"4f23jld96963hhd5clq97gc2s3";"control";"4";"definite";"pro";100;5
"4f23jld96963hhd5clq97gc2s3";"f";"1";"front";"unfront";100;5
"4f23jld96963hhd5clq97gc2s3";"f";"5";"dm";"no_dm";-100;5
"4f23jld96963hhd5clq97gc2s3";"f";"8";"no_dm";"dm";100;5
"4f23jld96963hhd5clq97gc2s3";"f";"3";"unfront";"front";-100;5
"4f23jld96963hhd5clq97gc2s3";"f";"4";"unfront";"front";-100;5
"4f23jld96963hhd5clq97gc2s3";"control";"2";"definite";"pro";-100;5
"s3htsvat0b8lv32i7msgpdhd14";"control";"3";"definite";"pro";100;5
"s3htsvat0b8lv32i7msgpdhd14";"f";"6";"no_dm";"dm";100;5
"s3htsvat0b8lv32i7msgpdhd14";"f";"2";"unfront";"front";100;5
"s3htsvat0b8lv32i7msgpdhd14";"control";"1";"definite";"pro";-100;5
"s3htsvat0b8lv32i7msgpdhd14";"f";"4";"unfront";"front";100;5
"s3htsvat0b8lv32i7msgpdhd14";"f";"7";"no_dm";"dm";100;5
"s3htsvat0b8lv32i7msgpdhd14";"f";"5";"dm";"no_dm";-59;5
"s3htsvat0b8lv32i7msgpdhd14";"control";"2";"definite";"pro";-100;5
"s3htsvat0b8lv32i7msgpdhd14";"control";"4";"definite";"pro";42;5
"s3htsvat0b8lv32i7msgpdhd14";"f";"1";"unfront";"front";100;5
"s3htsvat0b8lv32i7msgpdhd14";"f";"8";"no_dm";"dm";100;5
"s3htsvat0b8lv32i7msgpdhd14";"f";"3";"front";"unfront";0;5
"uskbh3tas3sj8gc2vj2841slg6";"control";"1";"definite";"pro";-100;5
"uskbh3tas3sj8gc2vj2841slg6";"f";"7";"dm";"no_dm";-100;5
"uskbh3tas3sj8gc2vj2841slg6";"f";"5";"no_dm";"dm";100;5
"uskbh3tas3sj8gc2vj2841slg6";"control";"2";"definite";"pro";-100;5
"uskbh3tas3sj8gc2vj2841slg6";"f";"4";"unfront";"front";-100;5
"uskbh3tas3sj8gc2vj2841slg6";"f";"1";"unfront";"front";-100;5
"uskbh3tas3sj8gc2vj2841slg6";"f";"2";"unfront";"front";-100;5
"uskbh3tas3sj8gc2vj2841slg6";"control";"3";"definite";"pro";100;5
"uskbh3tas3sj8gc2vj2841slg6";"control";"4";"definite";"pro";100;5
"uskbh3tas3sj8gc2vj2841slg6";"f";"3";"unfront";"front";100;5
"uskbh3tas3sj8gc2vj2841slg6";"f";"6";"dm";"no_dm";-100;5
"uskbh3tas3sj8gc2vj2841slg6";"f";"8";"dm";"no_dm";-100;5
"vaof1k9i74trc0ik9el8q0efd7";"f";"1";"front";"unfront";-47;5
"vaof1k9i74trc0ik9el8q0efd7";"f";"2";"unfront";"front";48;5
"vaof1k9i74trc0ik9el8q0efd7";"control";"3";"definite";"pro";62;5
"vaof1k9i74trc0ik9el8q0efd7";"f";"3";"front";"unfront";-69;5
"vaof1k9i74trc0ik9el8q0efd7";"control";"1";"definite";"pro";-72;5
"vaof1k9i74trc0ik9el8q0efd7";"control";"4";"definite";"pro";81;5
"vaof1k9i74trc0ik9el8q0efd7";"control";"2";"definite";"pro";-100;5
"vaof1k9i74trc0ik9el8q0efd7";"f";"7";"no_dm";"dm";75;5
"vaof1k9i74trc0ik9el8q0efd7";"f";"6";"no_dm";"dm";33;5
"vaof1k9i74trc0ik9el8q0efd7";"f";"4";"unfront";"front";52;5
"vaof1k9i74trc0ik9el8q0efd7";"f";"8";"no_dm";"dm";38;5
"vaof1k9i74trc0ik9el8q0efd7";"f";"5";"dm";"no_dm";-81;5
"4gpgh11e7a3m9pdicfjvvtmd97";"f";"8";"no_dm";"dm";100;6
"4gpgh11e7a3m9pdicfjvvtmd97";"control";"1";"definite";"pro";-100;6
"4gpgh11e7a3m9pdicfjvvtmd97";"f";"1";"unfront";"front";100;6
"4gpgh11e7a3m9pdicfjvvtmd97";"f";"5";"no_dm";"dm";53;6
"4gpgh11e7a3m9pdicfjvvtmd97";"f";"6";"no_dm";"dm";79;6
"4gpgh11e7a3m9pdicfjvvtmd97";"control";"3";"definite";"pro";28;6
"4gpgh11e7a3m9pdicfjvvtmd97";"f";"7";"no_dm";"dm";48;6
"4gpgh11e7a3m9pdicfjvvtmd97";"f";"3";"front";"unfront";38;6
"4gpgh11e7a3m9pdicfjvvtmd97";"control";"4";"definite";"pro";56;6
"4gpgh11e7a3m9pdicfjvvtmd97";"f";"2";"unfront";"front";-70;6
"4gpgh11e7a3m9pdicfjvvtmd97";"f";"4";"front";"unfront";63;6
"4gpgh11e7a3m9pdicfjvvtmd97";"control";"2";"definite";"pro";45;6
"7p2p6bj2s698p2hgtb81siebo6";"f";"7";"dm";"no_dm";-94;6
"7p2p6bj2s698p2hgtb81siebo6";"f";"3";"unfront";"front";-85;6
"7p2p6bj2s698p2hgtb81siebo6";"f";"1";"front";"unfront";50;6
"7p2p6bj2s698p2hgtb81siebo6";"control";"3";"definite";"pro";63;6
"7p2p6bj2s698p2hgtb81siebo6";"control";"4";"definite";"pro";71;6
"7p2p6bj2s698p2hgtb81siebo6";"f";"8";"no_dm";"dm";85;6
"7p2p6bj2s698p2hgtb81siebo6";"f";"5";"dm";"no_dm";-82;6
"7p2p6bj2s698p2hgtb81siebo6";"f";"2";"front";"unfront";0;6
"7p2p6bj2s698p2hgtb81siebo6";"control";"2";"definite";"pro";-52;6
"7p2p6bj2s698p2hgtb81siebo6";"control";"1";"definite";"pro";-83;6
"7p2p6bj2s698p2hgtb81siebo6";"f";"6";"no_dm";"dm";58;6
"7p2p6bj2s698p2hgtb81siebo6";"f";"4";"front";"unfront";89;6
"cj5tic1c56udr4vbd18uh5rno4";"f";"4";"unfront";"front";-99;6
"cj5tic1c56udr4vbd18uh5rno4";"f";"7";"dm";"no_dm";-98;6
"cj5tic1c56udr4vbd18uh5rno4";"control";"3";"definite";"pro";9;6
"cj5tic1c56udr4vbd18uh5rno4";"f";"6";"dm";"no_dm";-73;6
"cj5tic1c56udr4vbd18uh5rno4";"control";"1";"definite";"pro";-100;6
"cj5tic1c56udr4vbd18uh5rno4";"control";"4";"definite";"pro";100;6
"cj5tic1c56udr4vbd18uh5rno4";"f";"2";"unfront";"front";-17;6
"cj5tic1c56udr4vbd18uh5rno4";"f";"5";"no_dm";"dm";100;6
"cj5tic1c56udr4vbd18uh5rno4";"f";"1";"unfront";"front";-14;6
"cj5tic1c56udr4vbd18uh5rno4";"f";"3";"unfront";"front";20;6
"cj5tic1c56udr4vbd18uh5rno4";"f";"8";"dm";"no_dm";-92;6
"cj5tic1c56udr4vbd18uh5rno4";"control";"2";"definite";"pro";-85;6
"oojik6ulld7q38omeprib58n36";"f";"2";"unfront";"front";-61;6
"oojik6ulld7q38omeprib58n36";"control";"4";"definite";"pro";64;6
"oojik6ulld7q38omeprib58n36";"f";"5";"dm";"no_dm";35;6
"oojik6ulld7q38omeprib58n36";"f";"1";"front";"unfront";55;6
"oojik6ulld7q38omeprib58n36";"f";"4";"unfront";"front";-42;6
"oojik6ulld7q38omeprib58n36";"control";"3";"definite";"pro";-26;6
"oojik6ulld7q38omeprib58n36";"f";"6";"no_dm";"dm";7;6
"oojik6ulld7q38omeprib58n36";"control";"1";"definite";"pro";-54;6
"oojik6ulld7q38omeprib58n36";"f";"8";"dm";"no_dm";-32;6
"oojik6ulld7q38omeprib58n36";"control";"2";"definite";"pro";-38;6
"oojik6ulld7q38omeprib58n36";"f";"7";"dm";"no_dm";-53;6
"oojik6ulld7q38omeprib58n36";"f";"3";"unfront";"front";-31;6
"4io8fvv40272a9vtnh12l6s564";"f";"7";"no_dm";"dm";74;7
"4io8fvv40272a9vtnh12l6s564";"control";"4";"definite";"pro";100;7
"4io8fvv40272a9vtnh12l6s564";"f";"3";"unfront";"front";-13;7
"4io8fvv40272a9vtnh12l6s564";"f";"2";"front";"unfront";67;7
"4io8fvv40272a9vtnh12l6s564";"f";"8";"no_dm";"dm";77;7
"4io8fvv40272a9vtnh12l6s564";"control";"2";"definite";"pro";-100;7
"4io8fvv40272a9vtnh12l6s564";"control";"3";"definite";"pro";100;7
"4io8fvv40272a9vtnh12l6s564";"f";"5";"dm";"no_dm";-100;7
"4io8fvv40272a9vtnh12l6s564";"f";"1";"unfront";"front";-17;7
"4io8fvv40272a9vtnh12l6s564";"f";"6";"dm";"no_dm";-93;7
"4io8fvv40272a9vtnh12l6s564";"f";"4";"front";"unfront";58;7
"4io8fvv40272a9vtnh12l6s564";"control";"1";"definite";"pro";-100;7
"b3brovpldp0u1vkbbjfrkjisj6";"f";"4";"unfront";"front";-100;7
"b3brovpldp0u1vkbbjfrkjisj6";"f";"5";"no_dm";"dm";40;7
"b3brovpldp0u1vkbbjfrkjisj6";"f";"1";"unfront";"front";-35;7
"b3brovpldp0u1vkbbjfrkjisj6";"f";"2";"unfront";"front";47;7
"b3brovpldp0u1vkbbjfrkjisj6";"f";"6";"dm";"no_dm";-31;7
"b3brovpldp0u1vkbbjfrkjisj6";"f";"8";"dm";"no_dm";-69;7
"b3brovpldp0u1vkbbjfrkjisj6";"control";"3";"definite";"pro";55;7
"b3brovpldp0u1vkbbjfrkjisj6";"f";"7";"no_dm";"dm";66;7
"b3brovpldp0u1vkbbjfrkjisj6";"f";"3";"front";"unfront";0;7
"b3brovpldp0u1vkbbjfrkjisj6";"control";"1";"definite";"pro";-100;7
"b3brovpldp0u1vkbbjfrkjisj6";"control";"2";"definite";"pro";-100;7
"b3brovpldp0u1vkbbjfrkjisj6";"control";"4";"definite";"pro";91;7
"ft3arnanjddr32b7o6jmcdke45";"control";"1";"definite";"pro";-88;7
"ft3arnanjddr32b7o6jmcdke45";"control";"4";"definite";"pro";19;7
"ft3arnanjddr32b7o6jmcdke45";"control";"3";"definite";"pro";39;7
"ft3arnanjddr32b7o6jmcdke45";"f";"7";"no_dm";"dm";34;7
"ft3arnanjddr32b7o6jmcdke45";"control";"2";"definite";"pro";-55;7
"ft3arnanjddr32b7o6jmcdke45";"f";"2";"front";"unfront";42;7
"ft3arnanjddr32b7o6jmcdke45";"f";"6";"dm";"no_dm";-9;7
"ft3arnanjddr32b7o6jmcdke45";"f";"5";"no_dm";"dm";22;7
"ft3arnanjddr32b7o6jmcdke45";"f";"3";"unfront";"front";-11;7
"ft3arnanjddr32b7o6jmcdke45";"f";"1";"front";"unfront";53;7
"ft3arnanjddr32b7o6jmcdke45";"f";"4";"unfront";"front";-10;7
"ft3arnanjddr32b7o6jmcdke45";"f";"8";"no_dm";"dm";21;7
"ppbrkp1th6ei8llr9njuvd3mb0";"f";"8";"no_dm";"dm";100;7
"ppbrkp1th6ei8llr9njuvd3mb0";"f";"2";"unfront";"front";-100;7
"ppbrkp1th6ei8llr9njuvd3mb0";"control";"2";"definite";"pro";-100;7
"ppbrkp1th6ei8llr9njuvd3mb0";"f";"1";"front";"unfront";100;7
"ppbrkp1th6ei8llr9njuvd3mb0";"control";"1";"definite";"pro";-100;7
"ppbrkp1th6ei8llr9njuvd3mb0";"control";"3";"definite";"pro";100;7
"ppbrkp1th6ei8llr9njuvd3mb0";"f";"7";"dm";"no_dm";-100;7
"ppbrkp1th6ei8llr9njuvd3mb0";"f";"6";"dm";"no_dm";-100;7
"ppbrkp1th6ei8llr9njuvd3mb0";"control";"4";"definite";"pro";100;7
"ppbrkp1th6ei8llr9njuvd3mb0";"f";"4";"front";"unfront";100;7
"ppbrkp1th6ei8llr9njuvd3mb0";"f";"5";"no_dm";"dm";100;7
"ppbrkp1th6ei8llr9njuvd3mb0";"f";"3";"unfront";"front";-60;7
"00nv23a9sqa6ef5u83d5jplsf6";"control";"1";"definite";"pro";-69;8
