"id";"target_no";"cond_c";"cond_q";"expec";"list"
"46hqfvnhpj00klpdu05mppc5a7";NA;"f2";"q4";"97";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f3";"q2";"91";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f12";"q5";"0";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f10";"q1";"100";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f1";"q2";"97";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f11";"q4";"100";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f14";"q3";"17";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f8";"q2";"100";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f7";"q3";"77";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f4";"q4";"0";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f11";"q4";"86";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f12";"q5";"0";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f5";"q2";"86";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f13";"q3";"68";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f14";"q3";"62";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f9";"q2";"55";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f8";"q2";"75";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f6";"q2";"74";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f10";"q1";"60";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f2";"q2";"75";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f3";"q4";"28";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f1";"q3";"66";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f1";"q4";"74";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f3";"q3";"69";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f9";"q5";"7";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f6";"q2";"96";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f8";"q5";"0";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f10";"q3";"10";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f5";"q3";"100";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f7";"q5";"0";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f13";"q3";"4";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f14";"q3";"0";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f2";"q1";"81";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f4";"q3";"93";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f11";"q4";"0";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f12";"q3";"97";1
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f4";"q5";"9";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f13";"q2";"7";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f9";"q1";"91";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f11";"q5";"0";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f1";"q2";"54";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f3";"q4";"0";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f12";"q1";"89";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f10";"q5";"80";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f2";"q2";"48";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f5";"q5";"0";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f14";"q2";"3";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f6";"q4";"0";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f7";"q2";"12";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f8";"q5";"0";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f12";"q1";"42";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f2";"q1";"72";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f7";"q4";"50";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f14";"q5";"0";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f10";"q5";"82";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f8";"q2";"68";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f9";"q2";"91";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f11";"q3";"0";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f3";"q3";"54";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f4";"q1";"100";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f5";"q5";"39";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f6";"q5";"65";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f1";"q3";"87";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f13";"q4";"100";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f4";"q5";"0";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f2";"q1";"78";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f8";"q2";"24";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f1";"q2";"48";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f11";"q2";"0";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f3";"q2";"100";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f5";"q3";"65";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f12";"q3";"75";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f14";"q2";"83";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f7";"q3";"0";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f10";"q1";"0";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f9";"q5";"71";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f13";"q1";"88";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f6";"q3";"0";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f13";"q5";"4";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f5";"q4";"51";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f9";"q5";"15";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f11";"q4";"0";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f2";"q1";"73";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f12";"q4";"9";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f14";"q1";"100";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f7";"q3";"16";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f6";"q3";"0";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f1";"q3";"99";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f3";"q1";"100";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f8";"q4";"37";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f10";"q3";"24";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f4";"q1";"99";2
"s6l6qfidgnfjha62eje409pj75";NA;"f14";"q3";"44";2
"s6l6qfidgnfjha62eje409pj75";NA;"f8";"q2";"79";2
"s6l6qfidgnfjha62eje409pj75";NA;"f11";"q4";"15";2
"s6l6qfidgnfjha62eje409pj75";NA;"f6";"q2";"85";2
"s6l6qfidgnfjha62eje409pj75";NA;"f9";"q5";"53";2
"s6l6qfidgnfjha62eje409pj75";NA;"f1";"q4";"52";2
"s6l6qfidgnfjha62eje409pj75";NA;"f2";"q2";"68";2
"s6l6qfidgnfjha62eje409pj75";NA;"f13";"q5";"52";2
"s6l6qfidgnfjha62eje409pj75";NA;"f3";"q5";"17";2
"s6l6qfidgnfjha62eje409pj75";NA;"f12";"q1";"64";2
"s6l6qfidgnfjha62eje409pj75";NA;"f4";"q3";"74";2
"s6l6qfidgnfjha62eje409pj75";NA;"f10";"q4";"79";2
"s6l6qfidgnfjha62eje409pj75";NA;"f5";"q1";"49";2
"s6l6qfidgnfjha62eje409pj75";NA;"f7";"q5";"35";2
"1nocomk00900kqo4dru45fkhi1";NA;"f10";"q5";"79";1
"1nocomk00900kqo4dru45fkhi1";NA;"f4";"q1";"91";1
"1nocomk00900kqo4dru45fkhi1";NA;"f13";"q2";"24";1
"1nocomk00900kqo4dru45fkhi1";NA;"f8";"q4";"43";1
"1nocomk00900kqo4dru45fkhi1";NA;"f9";"q5";"58";1
"1nocomk00900kqo4dru45fkhi1";NA;"f2";"q3";"99";1
"1nocomk00900kqo4dru45fkhi1";NA;"f14";"q2";"42";1
"1nocomk00900kqo4dru45fkhi1";NA;"f7";"q3";"8";1
"1nocomk00900kqo4dru45fkhi1";NA;"f1";"q5";"13";1
"1nocomk00900kqo4dru45fkhi1";NA;"f6";"q1";"98";1
"1nocomk00900kqo4dru45fkhi1";NA;"f11";"q5";"7";1
"1nocomk00900kqo4dru45fkhi1";NA;"f3";"q2";"97";1
"1nocomk00900kqo4dru45fkhi1";NA;"f12";"q3";"52";1
"1nocomk00900kqo4dru45fkhi1";NA;"f5";"q3";"89";1
"3n506sudkq996ib072dunv7k36";NA;"f9";"q1";"100";1
"3n506sudkq996ib072dunv7k36";NA;"f5";"q1";"50";1
"3n506sudkq996ib072dunv7k36";NA;"f11";"q4";"52";1
"3n506sudkq996ib072dunv7k36";NA;"f12";"q5";"0";1
"3n506sudkq996ib072dunv7k36";NA;"f1";"q4";"82";1
"3n506sudkq996ib072dunv7k36";NA;"f2";"q3";"65";1
"3n506sudkq996ib072dunv7k36";NA;"f6";"q3";"49";1
"3n506sudkq996ib072dunv7k36";NA;"f4";"q1";"100";1
"3n506sudkq996ib072dunv7k36";NA;"f7";"q1";"3";1
"3n506sudkq996ib072dunv7k36";NA;"f14";"q5";"12";1
"3n506sudkq996ib072dunv7k36";NA;"f3";"q5";"0";1
"3n506sudkq996ib072dunv7k36";NA;"f13";"q2";"9";1
"3n506sudkq996ib072dunv7k36";NA;"f8";"q1";"72";1
"3n506sudkq996ib072dunv7k36";NA;"f10";"q5";"82";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f7";"q1";"5";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f13";"q3";"93";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f9";"q3";"100";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f5";"q2";"98";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f4";"q4";"16";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f6";"q3";"99";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f2";"q2";"100";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f3";"q4";"0";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f12";"q2";"88";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f10";"q2";"56";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f1";"q3";"100";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f11";"q5";"23";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f14";"q5";"0";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f8";"q4";"61";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f7";"q1";"75";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f4";"q1";"92";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f11";"q3";"0";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f12";"q3";"83";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f5";"q3";"85";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f13";"q1";"97";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f14";"q5";"11";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f9";"q1";"70";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f8";"q1";"65";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f6";"q4";"20";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f10";"q5";"66";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f2";"q5";"56";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f3";"q3";"71";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f1";"q1";"46";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f1";"q2";"74";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f3";"q4";"0";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f9";"q2";"95";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f6";"q4";"4";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f8";"q1";"92";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f10";"q4";"21";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f5";"q5";"23";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f7";"q4";"89";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f13";"q4";"94";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f14";"q5";"0";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f2";"q5";"71";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f4";"q1";"97";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f11";"q1";"0";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f12";"q4";"0";1
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f4";"q3";"25";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f13";"q4";"31";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f9";"q2";"73";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f11";"q1";"14";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f1";"q4";"76";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f3";"q5";"0";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f12";"q2";"76";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f10";"q4";"82";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f2";"q3";"81";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f5";"q4";"12";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f14";"q1";"81";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f6";"q1";"87";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f7";"q4";"91";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f8";"q2";"74";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f12";"q4";"0";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f2";"q2";"12";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f7";"q5";"0";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f14";"q4";"0";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f10";"q3";"0";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f8";"q5";"0";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f9";"q4";"64";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f11";"q2";"94";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f3";"q1";"100";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f4";"q5";"55";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f5";"q3";"48";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f6";"q3";"80";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f1";"q5";"0";2
"eluh4ta6l0agoqf4c3643amm56";NA;"f13";"q2";"53";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f4";"q4";"0";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f2";"q3";"100";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f8";"q5";"0";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f1";"q4";"69";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f11";"q5";"0";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f3";"q1";"100";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f5";"q1";"51";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f12";"q5";"0";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f14";"q5";"0";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f7";"q5";"0";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f10";"q5";"90";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f9";"q1";"93";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f13";"q5";"0";2
"fr9ofphi3934sn598cjbm6bgs5";NA;"f6";"q1";"75";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f13";"q2";"42";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f5";"q5";"3";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f9";"q4";"42";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f11";"q1";"9";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f2";"q2";"76";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f12";"q1";"70";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f14";"q5";"0";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f7";"q4";"89";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f6";"q2";"100";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f1";"q4";"96";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f3";"q4";"0";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f8";"q1";"95";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f10";"q2";"22";2
"mm63pp0gtbb5qt6ljj83qbe5t1";NA;"f4";"q5";"15";2
"s6l6qfidgnfjha62eje409pj75";NA;"f14";"q5";"56";2
"s6l6qfidgnfjha62eje409pj75";NA;"f8";"q1";"78";2
"s6l6qfidgnfjha62eje409pj75";NA;"f11";"q1";"29";2
"s6l6qfidgnfjha62eje409pj75";NA;"f6";"q3";"31";2
"s6l6qfidgnfjha62eje409pj75";NA;"f9";"q1";"76";2
"s6l6qfidgnfjha62eje409pj75";NA;"f1";"q2";"38";2
"s6l6qfidgnfjha62eje409pj75";NA;"f2";"q1";"66";2
"s6l6qfidgnfjha62eje409pj75";NA;"f13";"q4";"63";2
"s6l6qfidgnfjha62eje409pj75";NA;"f3";"q3";"73";2
"s6l6qfidgnfjha62eje409pj75";NA;"f12";"q3";"70";2
"s6l6qfidgnfjha62eje409pj75";NA;"f4";"q2";"17";2
"s6l6qfidgnfjha62eje409pj75";NA;"f10";"q1";"52";2
"s6l6qfidgnfjha62eje409pj75";NA;"f5";"q2";"47";2
"s6l6qfidgnfjha62eje409pj75";NA;"f7";"q3";"9";2
"1nocomk00900kqo4dru45fkhi1";NA;"f10";"q4";"57";1
"1nocomk00900kqo4dru45fkhi1";NA;"f4";"q3";"82";1
"1nocomk00900kqo4dru45fkhi1";NA;"f13";"q3";"52";1
"1nocomk00900kqo4dru45fkhi1";NA;"f8";"q3";"63";1
"1nocomk00900kqo4dru45fkhi1";NA;"f9";"q2";"92";1
"1nocomk00900kqo4dru45fkhi1";NA;"f2";"q1";"99";1
"1nocomk00900kqo4dru45fkhi1";NA;"f14";"q1";"97";1
"1nocomk00900kqo4dru45fkhi1";NA;"f7";"q4";"97";1
"1nocomk00900kqo4dru45fkhi1";NA;"f1";"q3";"94";1
"1nocomk00900kqo4dru45fkhi1";NA;"f6";"q5";"96";1
"1nocomk00900kqo4dru45fkhi1";NA;"f11";"q4";"82";1
"1nocomk00900kqo4dru45fkhi1";NA;"f3";"q1";"98";1
"1nocomk00900kqo4dru45fkhi1";NA;"f12";"q4";"3";1
"1nocomk00900kqo4dru45fkhi1";NA;"f5";"q2";"83";1
"3n506sudkq996ib072dunv7k36";NA;"f9";"q5";"14";1
"3n506sudkq996ib072dunv7k36";NA;"f5";"q3";"73";1
"3n506sudkq996ib072dunv7k36";NA;"f11";"q1";"27";1
"3n506sudkq996ib072dunv7k36";NA;"f12";"q3";"87";1
"3n506sudkq996ib072dunv7k36";NA;"f1";"q2";"67";1
"3n506sudkq996ib072dunv7k36";NA;"f2";"q2";"48";1
"3n506sudkq996ib072dunv7k36";NA;"f6";"q5";"31";1
"3n506sudkq996ib072dunv7k36";NA;"f4";"q2";"0";1
"3n506sudkq996ib072dunv7k36";NA;"f7";"q2";"63";1
"3n506sudkq996ib072dunv7k36";NA;"f14";"q4";"0";1
"3n506sudkq996ib072dunv7k36";NA;"f3";"q4";"0";1
"3n506sudkq996ib072dunv7k36";NA;"f13";"q4";"89";1
"3n506sudkq996ib072dunv7k36";NA;"f8";"q3";"83";1
"3n506sudkq996ib072dunv7k36";NA;"f10";"q4";"82";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f7";"q5";"27";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f13";"q4";"100";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f9";"q5";"30";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f5";"q1";"98";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f4";"q3";"92";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f6";"q2";"100";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f2";"q5";"100";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f3";"q5";"0";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f12";"q4";"4";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f10";"q5";"100";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f1";"q1";"32";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f11";"q2";"99";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f14";"q4";"0";1
"46hqfvnhpj00klpdu05mppc5a7";NA;"f8";"q5";"0";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f7";"q4";"90";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f4";"q5";"50";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f11";"q2";"86";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f12";"q1";"68";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f5";"q1";"73";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f13";"q4";"68";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f14";"q4";"4";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f9";"q5";"61";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f8";"q4";"70";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f6";"q1";"72";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f10";"q2";"11";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f2";"q4";"60";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f3";"q1";"85";1
"7ettv6kqk9tb0miedo4cb1fhj0";NA;"f1";"q2";"69";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f1";"q1";"2";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f3";"q5";"0";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f9";"q4";"8";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f6";"q3";"95";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f8";"q3";"85";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f10";"q1";"77";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f5";"q4";"27";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f7";"q1";"5";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f13";"q1";"100";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f14";"q2";"0";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f2";"q3";"85";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f4";"q5";"33";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f11";"q5";"0";1
"poa12fan3bi3hc5d9degrb9v71";NA;"f12";"q1";"93";1
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f4";"q2";"5";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f13";"q3";"7";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f9";"q5";"6";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f11";"q3";"0";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f1";"q3";"76";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f3";"q3";"39";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f12";"q5";"0";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f10";"q2";"3";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f2";"q4";"82";2
"29pfvlifaa3p0ngtnr3bn6aia5";NA;"f5";"q3";"53";2
